项目,主题,问题类型,优先级,
新基金业务管理系统_内部,【试运行版本0.8.1 统计与查询】业务流程查询中，在关键字中输入基金公司名，查询不到结果,优化,普通,
新基金业务管理系统_内部,【试运行版本0.8.1 LOF份额放开交易】复审审核通过时，到发送通知单页面发送一个部门，点击返回，返回到了复审页面，应该返回到列表页面,优化,高,
新基金业务管理系统_内部,【试运行版本0.8.1 LOF暂停及恢复申赎及转托管】初审不通过，基金公司提交会弹出一个框,优化,低,
新基金业务管理系统_内部,【试运行版本0.8.1 LOF暂停及恢复申赎及转托管】复审不通过的信息点击不通过之后到初审的列表页面，没有按修改日期倒序排列,优化,低,
新基金业务管理系统_内部,【试运行版本0.8.1 LOF暂停及恢复申赎及转托管】基金业务部代填点击保存后，从列表页点击修改进入点击保存按钮变灰，没有任何反应,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.8.1 LOF上市】录入开盘阶段复审审核点击通过，发送通知单页面点击返回，审核页面再点击不通过，列表页面状态变为待初审，应该是待录入,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.8.1 统计与查询】SFPM在线预览和下载都报错500,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.8.1 基金代码申请】上传文件，操作失败时，提示‘请从新选择文件’，错别字改下,优化,低,
新基金业务管理系统_内部,【试运行版本0.8.1 上证基金通放开申赎】转托管大于认购终止日，认购终止日不明确,优化,高,
新基金业务管理系统_内部,【试运行版本0.8.1 实时申赎货币基金摘牌】所外提交，初审点击不通过跳至生成通知单页面,优化,高,
新基金业务管理系统_内部,【试运行版本0.8.1 基金管理人更名】所外提交，初审首页或列表点击报500错误,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.8.1 信息披露】大类为紧急公告的信息，初审审核被退回重新提交的信息，需要重新选择复核（未重现偶发）,优化,高,
新基金业务管理系统_内部,【试运行版本0.8.1 ETF更名】基金公司重新提交被退回的通知单出现的系列问题,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.8.1 ETF更名】初审代填，修改被退回的信息，生成通知单页面按键错误,优化,普通,
新基金业务管理系统_内部,【试运行版本0.8.1 上证基金通发售】复核审核被退回的通知单，点击通过，报500错误,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.8.1 所内作废事项】已作废的数据不显示,优化,普通,
新基金业务管理系统_内部,【试运行版本0.8.1 上证基金通发售】初审代填信息，修改被退回的信息后，生成通知单页面有问题,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.8.1 ETF基金回购出入库】审核通过后，点击查看报错403,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.8.1 场外增设场内货币】初审代填信息，生成通知单页面按键错误,优化,普通,
新基金业务管理系统_内部,【试运行版本0.8.1 场外增设场内货币】初审审核被退回的基金公司重新提交的信息，无法点击生成通知单,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.8.1 场外增设场内货币】初审代填信息，无法重新提交被退回的申请,缺陷,高,
新基金业务管理系统_内部,【lof份额开放交易】基金公司修改被退回的信息，提交后修改的信息未变更,缺陷,普通,
新基金业务管理系统_内部,【lof份额开放交易】LOF份额放开交易通知无甲方指定字样,缺陷,普通,
新基金业务管理系统_内部,【lof份额开放交易】初审填写停牌终止日早于停牌起始日，系统无提示,优化,高,
新基金业务管理系统_内部,【LOF上市及放开申赎及转托管】复审第二次审核没有显示“当前业务状态：复核中 初审：xx ”,优化,普通,
新基金业务管理系统_内部,【连续停牌】复核发送通知单后，点击完成，操作无效,缺陷,高,
新基金业务管理系统_内部,【连续停牌】初审点击生成通知单，点击返回，再点击生成通知单，历史审核意见栏会出现2条初审审核记录,优化,高,
新基金业务管理系统_内部,【ETF更名】数据列表的数据没有按照倒序排列,优化,高,
新基金业务管理系统_内部,【LOF份额放开交易】已经审核通过的证券代码可以重复发起流程,优化,紧急,
新基金业务管理系统_内部,【用户反馈】信息披露：选择类型为“临时公告”，小类为“其他”，应为直通车。--出现这个问题的原因是数据库中这个表被覆盖更新,缺陷,普通,
新基金业务管理系统_内部,【LOF份额放开交易】待录入状态，录入完开盘价点击保存无反应,优化,低,
新基金业务管理系统_内部,【LOF份额放开交易】复核人的数据列表界面操作栏字段应该是“审批”而不是审核,优化,低,
新基金业务管理系统_内部,【辅助功能】修改密码，不管是输入错误的原密码，还是重新设定的密码不符合需求，都只会提示‘请输出数字和字母组合！’,优化,普通,
新基金业务管理系统_内部,"【场外集合申购及上市】""场外...""2个通知单：应没有“甲方指定...""该字段",优化,高,
新基金业务管理系统_内部,【场外集合申购及上市】基金连续停牌通知单：应有“17：00点前”该字段,优化,高,
新基金业务管理系统_内部,【LOF份额放开】复审发单：选择一个单位点击发送后页面3个按钮全变灰，无法操作,缺陷,高,
新基金业务管理系统_内部,【回购出入库】复审发送通知单，等了5分钟，仍然没弹出发送成功的提示,优化,普通,
新基金业务管理系统_内部,【LOF暂停及恢复申赎转托管】选择暂停申购起始日等于上市日期，会提示请填写暂停转托管起始日，请优化,优化,高,
新基金业务管理系统_内部,【LOF份额放开】基金开盘参考价通知单：应无“17：00点前”该字段,优化,高,
新基金业务管理系统_内部,【在线填报】基金管理人更名填报人电子邮箱稍长则不能完全显示，另外填报人姓名限制十个字符太短,优化,普通,
新基金业务管理系统_内部,【LOF份额放开】所外提交-》主办通过-》复审不通过-》主办修改后点击”通过“，状态依然是“待初审”,缺陷,高,
新基金业务管理系统_内部,【ETF拆分】复审发送开盘参考价通知单后查看，发现该通知单无一个发送单位,优化,高,
新基金业务管理系统_内部,【LOF份额放开】所外提交-》主办通过-》复审不通过-》主办点击不通过，业务单未退回基金公司,缺陷,高,
新基金业务管理系统_内部,【ETF拆分】复审发送通知单操作不成功----第二次复审发送通知单出现undifind提示；而且列表页面在办人不显示,优化,普通,
新基金业务管理系统_内部,【信息披露】提交不成功,缺陷,高,
新基金业务管理系统_内部,【ETF退市】复核发送摘牌通知后，点击完成，操作无效,缺陷,高,
新基金业务管理系统_内部,【基金分红】复审不通过，初审审批页面，除息日就变为4月6号,优化,高,
新基金业务管理系统_内部,【LOF上市】业务单审核通过后，点击“查看通知单”，第一阶段的发送单位后无对勾,优化,高,
新基金业务管理系统_内部,【统计与查询】报表查询，显示不够美观，建议优化，见截图,优化,低,
新基金业务管理系统_内部,【基金分红】初审代填，点击提交，复审在首页点击处理，跳到查看页面,优化,普通,
新基金业务管理系统_内部,【LOF上市】所外提交-》主办通过-》复审不通过-》主办作废又恢复，从首页点击处理报错404,缺陷,高,
新基金业务管理系统_内部,【定折】初审代填写正确的证券代码，点击保存，然后填写错误的代码，点保存，关闭后进入修改页面，可以提交,优化,普通,
新基金业务管理系统_内部,【统计与查询】查询工作流文档，查询后，在结果文件中打开，然后返回，直接返回了初始列表，而不是刚才的查询结果，建议优化,优化,低,
